season,round,race_id,lap_number,driver_id,position,lap_time
2025,8,2025_8,47,bortoleto,17,1:20.127
2025,8,2025_8,47,hulkenberg,18,1:15.223
2025,8,2025_8,48,norris,1,1:15.701
2025,8,2025_8,48,leclerc,2,1:14.731
2025,8,2025_8,48,max_verstappen,3,1:14.538
2025,8,2025_8,48,piastri,4,1:31.028
2025,8,2025_8,48,hamilton,5,1:15.113
2025,8,2025_8,48,hadjar,6,1:17.451
2025,8,2025_8,48,ocon,7,1:18.068
2025,8,2025_8,48,lawson,8,1:15.418
2025,8,2025_8,48,sainz,9,1:32.875
2025,8,2025_8,48,russell,10,1:17.477
2025,8,2025_8,48,albon,11,1:20.193
2025,8,2025_8,48,antonelli,12,1:18.844
2025,8,2025_8,48,tsunoda,13,1:18.979
2025,8,2025_8,48,stroll,14,1:18.618
2025,8,2025_8,48,bearman,15,1:18.965
2025,8,2025_8,48,colapinto,16,1:18.240
2025,8,2025_8,48,bortoleto,17,1:18.016
2025,8,2025_8,48,hulkenberg,18,1:16.246
2025,8,2025_8,49,norris,1,1:16.684
2025,8,2025_8,49,max_verstappen,2,1:14.261
2025,8,2025_8,49,leclerc,3,1:31.977
2025,8,2025_8,49,piastri,4,1:18.461
2025,8,2025_8,49,hamilton,5,1:15.569
2025,8,2025_8,49,hadjar,6,1:18.076
2025,8,2025_8,49,ocon,7,1:18.235
2025,8,2025_8,49,lawson,8,1:15.567
2025,8,2025_8,49,sainz,9,1:18.962
2025,8,2025_8,49,russell,10,1:17.379
2025,8,2025_8,49,albon,11,1:18.234
2025,8,2025_8,49,antonelli,12,1:18.328
2025,8,2025_8,49,tsunoda,13,1:17.998
2025,8,2025_8,49,stroll,14,1:18.251
2025,8,2025_8,49,bearman,15,1:17.921
2025,8,2025_8,49,colapinto,16,1:18.159
2025,8,2025_8,49,bortoleto,17,1:18.411
2025,8,2025_8,49,hulkenberg,18,1:18.676
2025,8,2025_8,50,max_verstappen,1,1:14.426
2025,8,2025_8,50,norris,2,1:30.893
2025,8,2025_8,50,leclerc,3,1:17.100
2025,8,2025_8,50,piastri,4,1:14.121
2025,8,2025_8,50,hamilton,5,1:15.694
2025,8,2025_8,50,hadjar,6,1:17.235
2025,8,2025_8,50,ocon,7,1:17.902
2025,8,2025_8,50,lawson,8,1:15.479
2025,8,2025_8,50,sainz,9,1:15.287
2025,8,2025_8,50,russell,10,1:15.966
2025,8,2025_8,50,albon,11,1:19.166
2025,8,2025_8,50,antonelli,12,1:19.093
2025,8,2025_8,50,tsunoda,13,1:19.205
2025,8,2025_8,50,stroll,14,1:19.001
2025,8,2025_8,50,bearman,15,1:19.103
2025,8,2025_8,50,colapinto,16,1:19.965
2025,8,2025_8,50,bortoleto,17,1:19.679
2025,8,2025_8,50,hulkenberg,18,1:16.425
2025,8,2025_8,51,max_verstappen,1,1:15.165
2025,8,2025_8,51,norris,2,1:18.237
2025,8,2025_8,51,leclerc,3,1:14.368
2025,8,2025_8,51,piastri,4,1:14.713
2025,8,2025_8,51,hamilton,5,1:15.559
2025,8,2025_8,51,hadjar,6,1:18.932
2025,8,2025_8,51,ocon,7,1:18.424
2025,8,2025_8,51,lawson,8,1:15.399
2025,8,2025_8,51,sainz,9,1:14.496
2025,8,2025_8,51,russell,10,1:16.095
2025,8,2025_8,51,albon,11,1:19.828
2025,8,2025_8,51,antonelli,12,1:20.341
2025,8,2025_8,51,tsunoda,13,1:20.267
2025,8,2025_8,51,stroll,14,1:20.289
2025,8,2025_8,51,bearman,15,1:22.205
2025,8,2025_8,51,colapinto,16,1:20.722
2025,8,2025_8,51,bortoleto,17,1:20.698
2025,8,2025_8,51,hulkenberg,18,1:21.177
2025,8,2025_8,52,max_verstappen,1,1:16.328
2025,8,2025_8,52,norris,2,1:15.039
2025,8,2025_8,52,leclerc,3,1:14.421
2025,8,2025_8,52,piastri,4,1:14.087
2025,8,2025_8,52,hamilton,5,1:15.494
2025,8,2025_8,52,hadjar,6,1:17.718
2025,8,2025_8,52,ocon,7,1:17.450
2025,8,2025_8,52,lawson,8,1:15.377
2025,8,2025_8,52,sainz,9,1:14.634
2025,8,2025_8,52,russell,10,1:16.023
2025,8,2025_8,52,albon,11,1:20.130
2025,8,2025_8,52,antonelli,12,1:21.962
2025,8,2025_8,52,tsunoda,13,1:21.891
2025,8,2025_8,52,stroll,14,1:22.255
2025,8,2025_8,52,bearman,15,1:19.988
2025,8,2025_8,52,colapinto,16,1:20.423
2025,8,2025_8,52,bortoleto,17,1:20.809
2025,8,2025_8,52,hulkenberg,18,1:20.376
2025,8,2025_8,53,max_verstappen,1,1:17.547
2025,8,2025_8,53,norris,2,1:15.848
2025,8,2025_8,53,leclerc,3,1:15.407
2025,8,2025_8,53,piastri,4,1:14.004
2025,8,2025_8,53,hamilton,5,1:16.185
2025,8,2025_8,53,hadjar,6,1:17.420
2025,8,2025_8,53,ocon,7,1:19.133
2025,8,2025_8,53,lawson,8,1:15.356
2025,8,2025_8,53,sainz,9,1:31.446
2025,8,2025_8,53,russell,10,1:27.933
2025,8,2025_8,53,albon,11,1:19.403
2025,8,2025_8,53,antonelli,12,1:19.263
2025,8,2025_8,53,tsunoda,13,1:19.395
2025,8,2025_8,53,stroll,14,1:18.963
2025,8,2025_8,53,bearman,15,1:20.306
2025,8,2025_8,53,colapinto,16,1:20.255
2025,8,2025_8,53,bortoleto,17,1:19.965
2025,8,2025_8,53,hulkenberg,18,1:19.628
2025,8,2025_8,54,max_verstappen,1,1:15.872
2025,8,2025_8,54,norris,2,1:16.308
2025,8,2025_8,54,leclerc,3,1:17.108
2025,8,2025_8,54,piastri,4,1:14.703
2025,8,2025_8,54,hamilton,5,1:16.217
2025,8,2025_8,54,hadjar,6,1:19.723
2025,8,2025_8,54,ocon,7,1:17.744
2025,8,2025_8,54,lawson,8,1:15.321
2025,8,2025_8,54,sainz,9,1:20.701
2025,8,2025_8,54,russell,10,1:20.782
2025,8,2025_8,54,albon,11,1:17.389
2025,8,2025_8,54,antonelli,12,1:19.603
2025,8,2025_8,54,tsunoda,13,1:19.566
2025,8,2025_8,54,stroll,14,1:19.793
2025,8,2025_8,54,bearman,15,1:18.820
2025,8,2025_8,54,colapinto,16,1:18.710
2025,8,2025_8,54,bortoleto,17,1:18.704
2025,8,2025_8,54,hulkenberg,18,1:18.841
2025,8,2025_8,55,max_verstappen,1,1:15.620
2025,8,2025_8,55,norris,2,1:14.993
2025,8,2025_8,55,leclerc,3,1:14.497
2025,8,2025_8,55,piastri,4,1:16.244
2025,8,2025_8,55,hamilton,5,1:16.657
2025,8,2025_8,55,hadjar,6,1:17.863
2025,8,2025_8,55,ocon,7,1:18.492
2025,8,2025_8,55,lawson,8,1:15.597
2025,8,2025_8,55,sainz,9,1:15.399
2025,8,2025_8,55,russell,10,1:16.455
2025,8,2025_8,55,albon,11,1:17.086
2025,8,2025_8,55,antonelli,12,1:18.966
2025,8,2025_8,55,tsunoda,13,1:18.811
2025,8,2025_8,55,stroll,14,1:18.805
2025,8,2025_8,55,bearman,15,1:18.659
2025,8,2025_8,55,colapinto,16,1:18.692
2025,8,2025_8,55,bortoleto,17,1:18.823
2025,8,2025_8,55,hulkenberg,18,1:19.155
2025,8,2025_8,56,max_verstappen,1,1:15.330
2025,8,2025_8,56,norris,2,1:14.821
2025,8,2025_8,56,leclerc,3,1:14.342
2025,8,2025_8,56,piastri,4,1:15.113
2025,8,2025_8,56,hamilton,5,1:33.566
2025,8,2025_8,56,hadjar,6,1:17.484
2025,8,2025_8,56,ocon,7,1:17.541
2025,8,2025_8,56,lawson,8,1:16.960
2025,8,2025_8,56,sainz,9,1:14.596
2025,8,2025_8,56,russell,10,1:18.479
2025,8,2025_8,56,albon,11,1:19.159
2025,8,2025_8,56,antonelli,12,1:18.296
2025,8,2025_8,56,tsunoda,13,1:18.408
2025,8,2025_8,56,stroll,14,1:18.365
2025,8,2025_8,56,bearman,15,1:18.306
2025,8,2025_8,56,colapinto,16,1:18.489
2025,8,2025_8,56,bortoleto,17,1:18.451
2025,8,2025_8,56,hulkenberg,18,1:17.976
2025,8,2025_8,57,max_verstappen,1,1:15.418
2025,8,2025_8,57,norris,2,1:14.676
2025,8,2025_8,57,leclerc,3,1:14.442
2025,8,2025_8,57,piastri,4,1:14.810
2025,8,2025_8,57,hamilton,5,1:21.468
2025,8,2025_8,57,hadjar,6,1:17.268
2025,8,2025_8,57,ocon,7,1:17.871
2025,8,2025_8,57,lawson,8,1:16.583
2025,8,2025_8,57,sainz,9,1:15.024
2025,8,2025_8,57,russell,10,1:16.715
2025,8,2025_8,57,albon,11,1:16.136
2025,8,2025_8,57,antonelli,12,1:18.511
2025,8,2025_8,57,tsunoda,13,1:18.497
2025,8,2025_8,57,stroll,14,1:18.494
2025,8,2025_8,57,bearman,15,1:18.584
2025,8,2025_8,57,colapinto,16,1:18.426
2025,8,2025_8,57,bortoleto,17,1:18.438
2025,8,2025_8,57,hulkenberg,18,1:18.661
2025,8,2025_8,58,max_verstappen,1,1:15.247
2025,8,2025_8,58,norris,2,1:15.159
2025,8,2025_8,58,leclerc,3,1:14.566
2025,8,2025_8,58,piastri,4,1:14.830
2025,8,2025_8,58,hamilton,5,1:18.349
2025,8,2025_8,58,hadjar,6,1:16.984
2025,8,2025_8,58,ocon,7,1:17.184
2025,8,2025_8,58,lawson,8,1:17.684
2025,8,2025_8,58,sainz,9,1:16.214
2025,8,2025_8,58,russell,10,1:16.037
2025,8,2025_8,58,albon,11,1:15.795
2025,8,2025_8,58,antonelli,12,1:18.393
2025,8,2025_8,58,tsunoda,13,1:18.253
2025,8,2025_8,58,stroll,14,1:18.116
2025,8,2025_8,58,bearman,15,1:18.038
2025,8,2025_8,58,colapinto,16,1:18.249
2025,8,2025_8,58,bortoleto,17,1:18.118
2025,8,2025_8,58,hulkenberg,18,1:17.942
2025,8,2025_8,59,max_verstappen,1,1:15.350
2025,8,2025_8,59,norris,2,1:15.107
2025,8,2025_8,59,leclerc,3,1:14.707
2025,8,2025_8,59,piastri,4,1:13.916
2025,8,2025_8,59,hamilton,5,1:16.686
2025,8,2025_8,59,hadjar,6,1:17.717
2025,8,2025_8,59,ocon,7,1:17.137
2025,8,2025_8,59,lawson,8,1:16.772
2025,8,2025_8,59,sainz,9,1:17.954
2025,8,2025_8,59,russell,10,1:16.082
2025,8,2025_8,59,albon,11,1:15.509
2025,8,2025_8,59,antonelli,12,1:19.056
2025,8,2025_8,59,tsunoda,13,1:19.028
2025,8,2025_8,59,stroll,14,1:19.183
2025,8,2025_8,59,bearman,15,1:19.233
2025,8,2025_8,59,colapinto,16,1:19.063
2025,8,2025_8,59,bortoleto,17,1:18.997
2025,8,2025_8,59,hulkenberg,18,1:19.287
2025,8,2025_8,60,max_verstappen,1,1:15.088
2025,8,2025_8,60,norris,2,1:15.584
2025,8,2025_8,60,leclerc,3,1:15.441
2025,8,2025_8,60,piastri,4,1:13.745
2025,8,2025_8,60,hamilton,5,1:15.767
2025,8,2025_8,60,hadjar,6,1:18.008
2025,8,2025_8,60,ocon,7,1:17.606
2025,8,2025_8,60,lawson,8,1:16.672
2025,8,2025_8,60,sainz,9,1:16.693
2025,8,2025_8,60,russell,10,1:16.207
2025,8,2025_8,60,albon,11,1:15.726
2025,8,2025_8,60,antonelli,12,1:18.697
2025,8,2025_8,60,tsunoda,13,1:18.810
2025,8,2025_8,60,stroll,14,1:18.580
2025,8,2025_8,60,bearman,15,1:18.669
2025,8,2025_8,60,colapinto,16,1:18.687
2025,8,2025_8,60,bortoleto,17,1:18.808
2025,8,2025_8,60,hulkenberg,18,1:18.508
2025,8,2025_8,61,max_verstappen,1,1:15.064
2025,8,2025_8,61,norris,2,1:15.199
2025,8,2025_8,61,leclerc,3,1:15.405
2025,8,2025_8,61,piastri,4,1:14.485
2025,8,2025_8,61,hamilton,5,1:15.431
2025,8,2025_8,61,hadjar,6,1:18.069
2025,8,2025_8,61,ocon,7,1:17.644
2025,8,2025_8,61,lawson,8,1:16.173
2025,8,2025_8,61,sainz,9,1:16.622
2025,8,2025_8,61,russell,10,1:15.998
2025,8,2025_8,61,albon,11,1:16.046
2025,8,2025_8,61,antonelli,12,1:18.590
2025,8,2025_8,61,tsunoda,13,1:18.547
2025,8,2025_8,61,stroll,14,1:18.751
2025,8,2025_8,61,bearman,15,1:18.715
2025,8,2025_8,61,colapinto,16,1:18.878
2025,8,2025_8,61,bortoleto,17,1:18.797
2025,8,2025_8,61,hulkenberg,18,1:19.041
2025,8,2025_8,62,max_verstappen,1,1:15.130
2025,8,2025_8,62,norris,2,1:15.514
2025,8,2025_8,62,leclerc,3,1:15.646
2025,8,2025_8,62,piastri,4,1:15.213
2025,8,2025_8,62,hamilton,5,1:14.916
2025,8,2025_8,62,hadjar,6,1:17.876
2025,8,2025_8,62,ocon,7,1:17.670
2025,8,2025_8,62,lawson,8,1:16.864
2025,8,2025_8,62,sainz,9,1:16.990
2025,8,2025_8,62,albon,10,1:16.370
2025,8,2025_8,62,russell,11,1:34.078
2025,8,2025_8,62,antonelli,12,1:18.448
2025,8,2025_8,62,tsunoda,13,1:18.430
2025,8,2025_8,62,stroll,14,1:18.282
2025,8,2025_8,62,bearman,15,1:18.364
2025,8,2025_8,62,colapinto,16,1:18.214
2025,8,2025_8,62,bortoleto,17,1:18.266
2025,8,2025_8,62,hulkenberg,18,1:21.565
2025,8,2025_8,63,max_verstappen,1,1:15.088
2025,8,2025_8,63,norris,2,1:15.301
2025,8,2025_8,63,leclerc,3,1:15.365
2025,8,2025_8,63,piastri,4,1:14.381
2025,8,2025_8,63,hamilton,5,1:14.193
2025,8,2025_8,63,hadjar,6,1:18.071
2025,8,2025_8,63,ocon,7,1:18.295
2025,8,2025_8,63,lawson,8,1:17.611
2025,8,2025_8,63,sainz,9,1:17.864
2025,8,2025_8,63,albon,10,1:15.082
2025,8,2025_8,63,russell,11,1:17.761
2025,8,2025_8,63,antonelli,12,1:18.884
2025,8,2025_8,63,tsunoda,13,1:18.923
2025,8,2025_8,63,stroll,14,1:18.974
2025,8,2025_8,63,bearman,15,1:18.836
2025,8,2025_8,63,colapinto,16,1:18.877
2025,8,2025_8,63,bortoleto,17,1:18.906
2025,8,2025_8,63,hulkenberg,18,1:19.206
2025,8,2025_8,64,max_verstappen,1,1:15.240
2025,8,2025_8,64,norris,2,1:15.313
2025,8,2025_8,64,leclerc,3,1:15.269
2025,8,2025_8,64,piastri,4,1:15.204
2025,8,2025_8,64,hamilton,5,1:16.306
2025,8,2025_8,64,hadjar,6,1:18.299
2025,8,2025_8,64,ocon,7,1:17.903
2025,8,2025_8,64,lawson,8,1:17.155
2025,8,2025_8,64,albon,9,1:16.228
2025,8,2025_8,64,sainz,10,1:20.206
2025,8,2025_8,64,russell,11,1:13.864
2025,8,2025_8,64,antonelli,12,1:18.457
2025,8,2025_8,64,tsunoda,13,1:18.512
2025,8,2025_8,64,bearman,14,1:18.404
2025,8,2025_8,64,colapinto,15,1:18.379
2025,8,2025_8,64,bortoleto,16,1:22.158
2025,8,2025_8,64,hulkenberg,17,1:20.147
2025,8,2025_8,64,stroll,18,1:37.177
2025,8,2025_8,65,max_verstappen,1,1:15.122
2025,8,2025_8,65,norris,2,1:15.478
2025,8,2025_8,65,leclerc,3,1:15.395
2025,8,2025_8,65,piastri,4,1:14.661
2025,8,2025_8,65,hamilton,5,1:16.238
2025,8,2025_8,65,hadjar,6,1:18.125
2025,8,2025_8,65,ocon,7,1:18.271
2025,8,2025_8,65,lawson,8,1:19.159
2025,8,2025_8,65,albon,9,1:15.156
2025,8,2025_8,65,sainz,10,1:16.154
2025,8,2025_8,65,russell,11,1:14.280
2025,8,2025_8,65,antonelli,12,1:17.696
2025,8,2025_8,65,tsunoda,13,1:17.611
2025,8,2025_8,65,bearman,14,1:17.177
2025,8,2025_8,65,colapinto,15,1:17.338
2025,8,2025_8,65,bortoleto,16,1:18.960
2025,8,2025_8,65,hulkenberg,17,1:17.571
2025,8,2025_8,65,stroll,18,1:17.944
2025,8,2025_8,66,max_verstappen,1,1:15.214
2025,8,2025_8,66,norris,2,1:14.968
2025,8,2025_8,66,leclerc,3,1:14.915
2025,8,2025_8,66,piastri,4,1:15.106
2025,8,2025_8,66,hamilton,5,1:16.659
2025,8,2025_8,66,hadjar,6,1:17.520
2025,8,2025_8,66,ocon,7,1:18.810
2025,8,2025_8,66,lawson,8,1:16.955
2025,8,2025_8,66,albon,9,1:14.870
2025,8,2025_8,66,sainz,10,1:14.264
2025,8,2025_8,66,russell,11,1:13.918
2025,8,2025_8,66,antonelli,12,1:17.398
2025,8,2025_8,66,tsunoda,13,1:17.610
2025,8,2025_8,66,bearman,14,1:17.748
2025,8,2025_8,66,colapinto,15,1:17.517
2025,8,2025_8,66,bortoleto,16,1:17.324
2025,8,2025_8,66,hulkenberg,17,1:16.934
2025,8,2025_8,66,stroll,18,1:14.886
2025,8,2025_8,67,max_verstappen,1,1:15.551
2025,8,2025_8,67,norris,2,1:15.007
2025,8,2025_8,67,leclerc,3,1:14.925
2025,8,2025_8,67,piastri,4,1:15.014
2025,8,2025_8,67,hamilton,5,1:16.016
2025,8,2025_8,67,hadjar,6,1:19.017
2025,8,2025_8,67,ocon,7,1:17.401
2025,8,2025_8,67,lawson,8,1:17.409
2025,8,2025_8,67,albon,9,1:14.928
2025,8,2025_8,67,sainz,10,1:17.001
2025,8,2025_8,67,russell,11,1:13.483
2025,8,2025_8,67,antonelli,12,1:15.551
2025,8,2025_8,67,tsunoda,13,1:15.969
2025,8,2025_8,67,bearman,14,1:16.362
2025,8,2025_8,67,colapinto,15,1:18.018
2025,8,2025_8,67,bortoleto,16,1:17.412
2025,8,2025_8,67,hulkenberg,17,1:17.445
2025,8,2025_8,67,stroll,18,1:14.877
2025,8,2025_8,68,max_verstappen,1,1:16.273
2025,8,2025_8,68,norris,2,1:15.615
2025,8,2025_8,68,leclerc,3,1:15.636
2025,8,2025_8,68,piastri,4,1:15.260
2025,8,2025_8,68,hamilton,5,1:15.861
2025,8,2025_8,68,hadjar,6,1:17.280
2025,8,2025_8,68,ocon,7,1:17.467
2025,8,2025_8,68,lawson,8,1:17.363
2025,8,2025_8,68,albon,9,1:14.885
2025,8,2025_8,68,sainz,10,1:13.988
2025,8,2025_8,68,russell,11,1:31.077
2025,8,2025_8,68,antonelli,12,1:15.019
2025,8,2025_8,68,tsunoda,13,1:15.966
2025,8,2025_8,68,bearman,14,1:17.602
2025,8,2025_8,68,colapinto,15,1:17.100
2025,8,2025_8,68,bortoleto,16,1:17.248
2025,8,2025_8,68,hulkenberg,17,1:17.717
2025,8,2025_8,68,stroll,18,1:15.326
2025,8,2025_8,69,max_verstappen,1,1:16.063
2025,8,2025_8,69,norris,2,1:15.984
2025,8,2025_8,69,leclerc,3,1:16.104
2025,8,2025_8,69,piastri,4,1:15.638
2025,8,2025_8,69,hamilton,5,1:15.585
2025,8,2025_8,69,hadjar,6,1:16.917
2025,8,2025_8,69,ocon,7,1:16.985
2025,8,2025_8,69,lawson,8,1:17.136
2025,8,2025_8,69,albon,9,1:16.790
2025,8,2025_8,69,sainz,10,1:16.776
2025,8,2025_8,69,russell,11,1:18.119
2025,8,2025_8,69,tsunoda,12,1:18.332
2025,8,2025_8,69,bearman,13,1:16.187
2025,8,2025_8,69,colapinto,14,1:16.703
2025,8,2025_8,69,bortoleto,15,1:16.985
2025,8,2025_8,69,hulkenberg,16,1:16.974
2025,8,2025_8,69,stroll,17,1:15.247
2025,8,2025_8,69,antonelli,18,1:34.121
2025,8,2025_8,70,max_verstappen,1,1:15.812
2025,8,2025_8,70,norris,2,1:16.238
2025,8,2025_8,70,leclerc,3,1:16.050
2025,8,2025_8,70,piastri,4,1:15.899
2025,8,2025_8,70,hamilton,5,1:15.257
2025,8,2025_8,70,hadjar,6,1:17.002
2025,8,2025_8,70,ocon,7,1:17.069
2025,8,2025_8,70,lawson,8,1:16.905
2025,8,2025_8,70,albon,9,1:16.010
2025,8,2025_8,70,sainz,10,1:14.360
2025,8,2025_8,70,russell,11,1:14.303
2025,8,2025_8,70,tsunoda,12,1:16.046
2025,8,2025_8,70,bearman,13,1:16.663
2025,8,2025_8,70,colapinto,14,1:16.707
2025,8,2025_8,70,bortoleto,15,1:17.096
2025,8,2025_8,70,hulkenberg,16,1:16.741
2025,8,2025_8,70,stroll,17,1:16.215
2025,8,2025_8,70,antonelli,18,1:19.503
2025,8,2025_8,71,max_verstappen,1,1:16.058
2025,8,2025_8,71,norris,2,1:16.362
2025,8,2025_8,71,leclerc,3,1:16.310
2025,8,2025_8,71,piastri,4,1:15.595
2025,8,2025_8,71,hamilton,5,1:15.088
2025,8,2025_8,71,hadjar,6,1:16.798
2025,8,2025_8,71,ocon,7,1:16.828
2025,8,2025_8,71,lawson,8,1:17.053
2025,8,2025_8,71,albon,9,1:15.751
2025,8,2025_8,71,sainz,10,1:16.420
2025,8,2025_8,71,russell,11,1:14.053
2025,8,2025_8,71,tsunoda,12,1:15.607
2025,8,2025_8,71,bearman,13,1:15.748
2025,8,2025_8,71,colapinto,14,1:16.256
2025,8,2025_8,71,bortoleto,15,1:16.484
2025,8,2025_8,71,hulkenberg,16,1:16.602
2025,8,2025_8,71,stroll,17,1:16.555
2025,8,2025_8,71,antonelli,18,1:31.512
2025,8,2025_8,72,max_verstappen,1,1:16.072
2025,8,2025_8,72,norris,2,1:16.380
2025,8,2025_8,72,leclerc,3,1:16.479
2025,8,2025_8,72,piastri,4,1:16.141
2025,8,2025_8,72,hamilton,5,1:14.273
2025,8,2025_8,72,hadjar,6,1:16.920
2025,8,2025_8,72,ocon,7,1:16.768
2025,8,2025_8,72,lawson,8,1:16.392
2025,8,2025_8,72,albon,9,1:15.870
2025,8,2025_8,72,sainz,10,1:15.794
2025,8,2025_8,72,russell,11,1:13.865
2025,8,2025_8,72,tsunoda,12,1:15.320
2025,8,2025_8,72,bearman,13,1:15.427
2025,8,2025_8,72,colapinto,14,1:16.135
2025,8,2025_8,72,bortoleto,15,1:16.624
2025,8,2025_8,72,hulkenberg,16,1:16.682
2025,8,2025_8,72,stroll,17,1:16.161
2025,8,2025_8,72,antonelli,18,1:19.009
2025,8,2025_8,73,max_verstappen,1,1:16.221
2025,8,2025_8,73,norris,2,1:16.355
2025,8,2025_8,73,leclerc,3,1:16.349
2025,8,2025_8,73,piastri,4,1:16.214
2025,8,2025_8,73,hamilton,5,1:14.090
2025,8,2025_8,73,hadjar,6,1:16.724
2025,8,2025_8,73,ocon,7,1:16.652
2025,8,2025_8,73,lawson,8,1:16.597
2025,8,2025_8,73,albon,9,1:15.150
2025,8,2025_8,73,sainz,10,1:16.530
2025,8,2025_8,73,russell,11,1:13.596
2025,8,2025_8,73,bearman,12,1:15.355
2025,8,2025_8,73,colapinto,13,1:15.669
2025,8,2025_8,73,bortoleto,14,1:16.774
2025,8,2025_8,73,hulkenberg,15,1:16.717
2025,8,2025_8,73,stroll,16,1:15.952
2025,8,2025_8,73,tsunoda,17,1:31.926
2025,8,2025_8,73,antonelli,18,1:13.651
2025,8,2025_8,74,max_verstappen,1,1:16.349
2025,8,2025_8,74,norris,2,1:16.287
2025,8,2025_8,74,leclerc,3,1:16.248
2025,8,2025_8,74,piastri,4,1:16.193
2025,8,2025_8,74,hamilton,5,1:15.388
2025,8,2025_8,74,hadjar,6,1:16.627
2025,8,2025_8,74,ocon,7,1:16.580
2025,8,2025_8,74,lawson,8,1:17.066
2025,8,2025_8,74,albon,9,1:14.597
2025,8,2025_8,74,sainz,10,1:14.295
2025,8,2025_8,74,russell,11,1:13.405
2025,8,2025_8,74,bearman,12,1:15.365
2025,8,2025_8,74,colapinto,13,1:15.564
2025,8,2025_8,74,bortoleto,14,1:16.831
2025,8,2025_8,74,hulkenberg,15,1:17.411
2025,8,2025_8,74,stroll,16,1:17.061
2025,8,2025_8,74,tsunoda,17,1:19.467
2025,8,2025_8,74,antonelli,18,1:13.518
2025,8,2025_8,75,max_verstappen,1,1:16.344
2025,8,2025_8,75,norris,2,1:16.405
2025,8,2025_8,75,leclerc,3,1:16.343
2025,8,2025_8,75,piastri,4,1:16.139
2025,8,2025_8,75,hamilton,5,1:16.317
2025,8,2025_8,75,hadjar,6,1:16.575
2025,8,2025_8,75,ocon,7,1:16.714
2025,8,2025_8,75,lawson,8,1:16.757
2025,8,2025_8,75,albon,9,1:14.600
2025,8,2025_8,75,sainz,10,1:14.539
2025,8,2025_8,75,russell,11,1:13.773
2025,8,2025_8,75,bearman,12,1:15.799
2025,8,2025_8,75,colapinto,13,1:15.920
2025,8,2025_8,75,bortoleto,14,1:16.681
2025,8,2025_8,75,hulkenberg,15,1:16.504
2025,8,2025_8,75,stroll,16,1:16.313
2025,8,2025_8,75,tsunoda,17,1:14.913
2025,8,2025_8,75,antonelli,18,1:14.834
2025,8,2025_8,76,max_verstappen,1,1:16.468
2025,8,2025_8,76,norris,2,1:15.836
2025,8,2025_8,76,leclerc,3,1:15.963
2025,8,2025_8,76,piastri,4,1:15.909
2025,8,2025_8,76,hamilton,5,1:16.537
2025,8,2025_8,76,hadjar,6,1:16.633
2025,8,2025_8,76,ocon,7,1:16.604
2025,8,2025_8,76,lawson,8,1:16.028
2025,8,2025_8,76,albon,9,1:14.776
2025,8,2025_8,76,sainz,10,1:15.182
2025,8,2025_8,76,russell,11,1:14.490
2025,8,2025_8,76,bearman,12,1:17.224
2025,8,2025_8,76,colapinto,13,1:15.435
2025,8,2025_8,76,bortoleto,14,1:16.867
2025,8,2025_8,76,stroll,15,1:17.596
2025,8,2025_8,76,hulkenberg,16,1:18.954
2025,8,2025_8,76,tsunoda,17,1:15.886
2025,8,2025_8,77,norris,1,1:15.717
2025,8,2025_8,77,leclerc,2,1:16.110
2025,8,2025_8,77,piastri,3,1:16.523
2025,8,2025_8,77,max_verstappen,4,1:33.332
2025,8,2025_8,77,hamilton,5,1:16.522
2025,8,2025_8,77,hadjar,6,1:16.798
2025,8,2025_8,77,ocon,7,1:16.747
2025,8,2025_8,77,lawson,8,1:16.630
2025,8,2025_8,78,norris,1,1:13.221
2025,8,2025_8,78,leclerc,2,1:15.369
2025,8,2025_8,78,piastri,3,1:15.020
2025,8,2025_8,78,max_verstappen,4,1:17.770
2025,8,2025_8,78,hamilton,5,1:17.439
2025,9,2025_9,1,piastri,1,1:22.879
2025,9,2025_9,1,max_verstappen,2,1:23.696
2025,9,2025_9,1,norris,3,1:24.658
2025,9,2025_9,1,hamilton,4,1:25.349
2025,9,2025_9,1,leclerc,5,1:26.275
2025,9,2025_9,1,russell,6,1:26.617
2025,9,2025_9,1,antonelli,7,1:27.381
2025,9,2025_9,1,gasly,8,1:27.934
2025,9,2025_9,1,hadjar,9,1:28.411
2025,9,2025_9,1,alonso,10,1:28.761
2025,9,2025_9,1,hulkenberg,11,1:28.901
2025,9,2025_9,1,bortoleto,12,1:29.360
2025,9,2025_9,1,lawson,13,1:29.953
2025,9,2025_9,1,albon,14,1:30.384
2025,9,2025_9,1,bearman,15,1:30.837
2025,9,2025_9,1,ocon,16,1:31.228
2025,9,2025_9,1,sainz,17,1:31.809
2025,9,2025_9,1,colapinto,18,1:32.318
2025,9,2025_9,1,tsunoda,19,1:33.614
2025,9,2025_9,2,piastri,1,1:20.211
2025,9,2025_9,2,max_verstappen,2,1:20.083
2025,9,2025_9,2,norris,3,1:20.904
2025,9,2025_9,2,hamilton,4,1:21.368
2025,9,2025_9,2,leclerc,5,1:21.421
2025,9,2025_9,2,russell,6,1:21.564
2025,9,2025_9,2,antonelli,7,1:22.112
2025,9,2025_9,2,gasly,8,1:22.663
2025,9,2025_9,2,hadjar,9,1:22.858
2025,9,2025_9,2,hulkenberg,10,1:22.812
2025,9,2025_9,2,alonso,11,1:23.387
